Id,content,Labels
PS_95,"வேலூர் மக்கள் இவருக்கு தரமான அடி கொடுக்க வேண்டும்‌

#தமிழகவெற்றிக்கழகம்‌ 
#TVKVijay #DMKFailsTN
",Negative
PS_96,"என்ன செய்வது எல்லாம் விதி😂

#மக்களின்_சின்னம்_மைக் #Mike_VoiceOfPeople 
#மக்களின்_சின்னம்_ஒலிவாங்கி ",Sarcastic
PS_97,"திமுக page-21 boyz தயவு செஞ்சு இத பாக்காதீங்க! இது தான் கள நிலவரம்!

#DMKFailsTN",None of the above
PS_98,"Reel ah அவுத்து விட்றான் மக்களே, ஏமாற்றுக்காரன்.
ஏமாந்துவிடாதீர்கள் 
#NovoteforBJP #Vote4INDIA #DMK #MKStalin",Sarcastic
PS_99,"""MAKE UP போடவே டைம் பத்தலயா?"" கொந்தளிக்கும் தமிழச்சி!

#Tamizhachithangapandian #DMK #TamilNews ",Opinionated
PS_100,உலகத் தமிழர்கள் அனைவருக்கும் சித்திரை திருநாள் நல்வாழ்த்துகள்!,Substantiated
PS_101,💥 *#தூத்துக்குடிபெருவெள்ளத்தின் போது துயர் நீக்க துணை நின்றவனுக்கே எங்கள் வாக்கு....*🥰,Sarcastic
PS_102,"❤️👌🙏

*எய்மஸ் மருத்துவமனை யாரால் வந்தது?*

*யாரால் தாமதமானது?*

*எதனால் கடன் வாங்கி கட்டப்படுகிறது?*

*~ பேராசிாியா் ராம ஶ்ரீனிவாசன் ஜி அருமையான விளக்கம்.* ",Substantiated
PS_103,"காவலில் விசாரிப்பு!

#CurrentAffairs #BreakingNews #TamilNadu #TamilNews #TamilXpress #CinemaUpdate #Mkstalin #DMK #AIADMK #NewsUpdate
#TodayPolitics #TodayNews #TopNews ",Negative
PS_104,கொடநாடு வழக்குல தவழ்ந்தபாடிய செயிலுக்கு எப்ப அனுப்புவீங்க??? #ModiAgain2024 #DMKFailsTN,Positive
PS_105,"இன்றைய பரப்புரையின் போது ஒரு பகுதியில் முடித்து விட்டு அடுத்த பகுதிக்கு வந்து விட்டோம்.. இருசக்கர வாகனத்தில் ஒரு பெரியவர் வந்து, ""என் பங்களிப்பு தம்பி"" என்று சொல்லி 1000₹ அனுப்பி விட்டார் 🥰❤️

#NTK #FundamentalChange ❤️ ",Negative
PS_106,"சென்னையில் பி.ஆர்.பாண்டியன் குண்டுக்கட்டாக கைது

#Protest | #PRPandian | #Chennai ",Substantiated
PS_107,"#NEWSUPDATES | சீமான் தீவிர வாக்கு சேகரிப்பு

#NewsTamil24x7 | #Seeman | #Campaign | #NaamTamilarKatchi | #ParliamentElection2024 ",Sarcastic
PS_108,"திமுகவை வெற்றி பெற வைக்க வேண்டிய கட்டாயம்.. நெருக்கடி தரும் ஆற்றல் அசோக்குமார் | Ariyanai Yaaruku



#zeetamilnews #eroad #electioncampaign #election2024update #mkstalin #dmk #modi #annamalai #bjp #congress #rahulgandhi #ntk #naamtamilarkatchi #eps",Neutral
PS_109," அப்ப நிச்சயம் படுதோல்விதான் 😝😝😝
#திமுக_படுதோல்வி_அடையும்
#திமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு

#NoVoteToCongress
#NoVoteToDMK
#DMKFails
#DMKFailsTN utterly !",Neutral
PS_110,"கோயம்புத்தூர்  தொகுதி நாடாளுமன்ற  தேர்தல் வேட்பாளர்
ம. கலாமணி ஜெகநாதன் வேட்பாளர் வரிசை எண் : 6
#Mike_VoiceOfPeople

#seemann #Seeman4TN #seemanquotes #seemanism 
#tamilnadupolitics #ntkgreenpolitics #ntk #NtkforTN #Ntkforchange 
#Naaamtamilarkatchi #naamthamilar #tamildesiyam ",Neutral
PS_111,"""மக்களால் நாம்
மக்களுக்காகவே நாம்""

நமது சின்னம்
#ஒலிவாங்கி (மைக்)

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople

#Say_No_To_ABCD ",Positive
PS_112,"நம்முடைய இயற்கை வளங்களைக் காப்பதும், மீட்டுருவாக்கம் செய்வதுமே நம் வருங்கால தலைமுறைக்கு, நாம் செய்கிற பேருதவி😎

இது தான் நாம் தமிழர் கட்சி 🔥🔥🔥

#மக்களின்_சின்னம்_மைக் #Mike_VoiceOfPeople ",Neutral
PS_113,"#WATCH | “ஒரு கவுன்சிலரா கூட ஆக முடியல.. நீ வந்து அதிமுகவை ஒழிப்பியா?”

சேலம் பிரசார கூட்டத்தில் அண்ணாமலையை விமர்சித்த அதிமுக பொதுச்செயலாளர் எடப்பாடி பழனிசாமி 

#SunNews | #Annamalai | #EdappadiPalanisamy ",Opinionated
PS_114,"கவர்னரை திரும்பப் பெறச் சொன்னது ஏன்?

#Minnambalam #KNNehru #MKStalin #DMK #RNRavi #elections2024 ",Opinionated
PS_115,"நாம் தமிழர் கட்சி சார்பாக #ஒலிவாங்கி (மைக்) சின்னத்தில் போட்டியிடும் கோயம்புத்தூர் நாடாளுமன்றத் தொகுதி வெற்றி வேட்பாளர் ம.கலாமணி ஜெகநாதன் அவர்களை ஆதரித்து 
09.04.2024 அன்று  சரவணம்பட்டியில் நடைபெற்ற மாபெரும் தேர்தல் பரப்புரை பொதுக்கூட்டத்தில்.!

#நமது_சின்னம்_ஒலிவாங்கி ",Opinionated
PS_116,அதை #DMK கொத்தடிமை சொல்ல கூடாது ... 😝 -,Sarcastic
PS_117,#சிதம்பரத்திடம் பெண் இருந்தால் கொடுப்பாரா மக்கள் கேள்வி?,Neutral
PS_118,"நாம் தமிழர் கட்சி, அதானி துறைமுக விரிவாக்க திட்டத்தை எதிர்ப்பது ஏன்?  NTK  | Katchatheevu | சீமான்

முழு பேட்டி ▶️  

#NaamTamilarKatchi #NTK #Seeman #tnmediadigital",Opinionated
PS_119,"""தேர்தலுக்குபின் அதிமுக காணாமல் போகும்""

- பாஜக மாநில தலைவர் அண்ணாமலை தொலைக்காட்சி ஒன்றுக்கு பேட்டி

**** பா.ஜ.க.வின் தற்போதய இலக்கு அ.தி.மு.க.வின் இடத்திற்கு வருவதே ****

#Annamalai #BJP #ADMK",Sarcastic
PS_120," நடிக்காதே தங்கம்
#பாசிச_பாஜக அரசை உண்மையா எதிர்த்தா ஏனடா
 +
 டெல்லி சென்று 
 ஐ பலதரம் அழைத்து கொண்டாடணும்?
#பாசிச_பாஜக திட்டங்களை எல்லாம் நடைமுறை செய்யணும்?
காரணம் திமுக செய்த செய்யும் ஊழல் தானே?
செப்பு இல்லை மூடிட்டு இரு மகனே.
#DMKFailsTN ",Opinionated
